name	x	y	z	type
Fp1	0.880195913168391	0.198602868111872	0.431059224723705	EEG
Fp2	0.867398754412809	-0.273273420488976	0.415861802161923	EEG
F3	0.602313928380712	0.314627832603672	0.733639733540728	EEG
F4	0.572518139774569	-0.338815606023919	0.74661031652644	EEG
C3	0.132091935526733	0.448059122252271	0.884191576263496	EEG
C4	0.0825119835505595	-0.413007168129835	0.906982277469591	EEG
P3	-0.347567057625044	0.408678855002688	0.843906827752662	EEG
P4	-0.40486445789228	-0.308200785582933	0.860869935879778	EEG
O1	-0.683063143724515	0.305119794766667	0.66357113599578	EEG
O2	-0.738130800164087	-0.176392210731	0.651190225542856	EEG
F7	0.634244023584164	0.597785840177319	0.490292369746122	EEG
F8	0.535932003213512	-0.658477374422647	0.528379064029802	EEG
T7	0.0887534242982158	0.811317644264168	0.577829135455268	EEG
T8	-0.0178738252119837	-0.772763910941562	0.6344418525906	EEG
P7	-0.469215323323869	0.65563475615522	0.59159111460481	EEG
P8	-0.516102385028422	-0.559882716147593	0.648204961665034	EEG
Fz	0.556383410695952	-0.00499552405827594	0.830910672119285	EEG
Cz	0.0867210950811272	0.0157989859910671	0.996107345475167	EEG
Pz	-0.352282779433672	0.0401375527689699	0.935032523590599	EEG
Oz	-0.754452858160814	0.0470695693329664	0.65466429599894	EEG
FC1	0.333052316491937	0.242189887099892	0.911273950613039	EEG
FC2	0.324977878184206	-0.198593186022308	0.924635130825344	EEG
CP1	-0.0862313222988613	0.235510789754063	0.968038649519743	EEG
CP2	-0.140426413029127	-0.176350585924723	0.974259151031069	EEG
FC5	0.369263748086287	0.582607996528721	0.724025004216054	EEG
FC6	0.300170150235005	-0.577531772683342	0.759180434711756	EEG
CP5	-0.154662030137586	0.624492847454183	0.765564066497564	EEG
CP6	-0.22627191973212	-0.553082243104996	0.801811106622181	EEG
TP9	-0.353327082146663	0.885621326052787	0.301388187993871	EEG
TP10	-0.441633060145643	-0.798698505325937	0.40870642003339	EEG
POz	-0.562202923318931	0.0547282405706084	0.825186459350669	EEG
ECG	1	-0	0	EEG
F1	0.551699691776855	0.169714446549914	0.816593201493607	EEG
F2	0.530462001759259	-0.183657832671635	0.82757468858582	EEG
C1	0.108874047317185	0.230856455002	0.966877313315751	EEG
C2	0.0894450809332151	-0.16728378932703	0.98184301765875	EEG
P1	-0.328893808887032	0.2234320970814	0.917554881448292	EEG
P2	-0.363970143624178	-0.156223435996076	0.918215646019918	EEG
AF3	0.738403649847873	0.242988996325997	0.629059931608924	EEG
AF4	0.703822889812124	-0.285020424142731	0.650689401787065	EEG
FC3	0.362622294469927	0.400717070353141	0.841386297179222	EEG
FC4	0.310734287450219	-0.401521531131394	0.861524615226231	EEG
CP3	-0.117733344953937	0.431544095245605	0.894376069304524	EEG
CP4	-0.16738637611436	-0.371410859096404	0.913255591188235	EEG
PO3	-0.553402068815787	0.296731585796321	0.778265068097758	EEG
PO4	-0.576152809678528	-0.198385321846742	0.792900500677924	EEG
F5	0.591571154683903	0.464134538224001	0.659259204997205	EEG
F6	0.553247102880031	-0.500564018549326	0.66584781030548	EEG
C5	0.138449975608737	0.626733035490175	0.76683590583593	EEG
C6	0.0339811917709915	-0.603827193234596	0.796390607250144	EEG
P5	-0.380204613994941	0.536783556557437	0.753198423329807	EEG
P6	-0.443316547226998	-0.448296304578141	0.776209290240922	EEG
AF7	0.778263961985938	0.412243484713017	0.473667092783127	EEG
AF8	0.721339527796229	-0.497470173268279	0.481863790242784	EEG
FT7	0.402860431350983	0.730533617970711	0.551383809942153	EEG
FT8	0.289065934606466	-0.751200092890554	0.593413267370483	EEG
TP7	-0.223113533707395	0.782209740344202	0.581694312493474	EEG
TP8	-0.304224506514081	-0.696673794034086	0.649686904856805	EEG
PO7	-0.616187830956342	0.460464392097096	0.638971909078929	EEG
PO8	-0.66534257130062	-0.375819775405792	0.645041672474747	EEG
Fpz	0.913926762047411	-0.0535481474908381	0.402331293232126	EEG
CPz	-0.137291374174102	0.0498343356822857	0.98927631001884	EEG
EOGL	1	-0	0	EEG
EOGU	1	-0	0	EEG
